category,mls_number,price,property_type,address,city,zip,bedrooms,full_baths,half_baths,hoa_monthly
withdrawn,824766,"$49,900",Residential Lot,tbd Still Pond Rd.,Conway,29526,,,,
withdrawn,1007892,"$49,900",Special Use,4007 Bella Terra Blvd.,Myrtle Beach,29577,,,,
withdrawn,1817914,"$49,900",Retail,819 Main St.,Myrtle Beach,29577,,,,
withdrawn,1210308,"$49,900",Residential Lot,Lot 155 West Palm Dr.,Myrtle Beach,29579,,,,
withdrawn,1009237,"$49,900",Residential Lot,330 Bird Key Ct.,Myrtle Beach,29579,,,,
withdrawn,1108254,"$49,900",Condo,4706 N 48th Ave. N,Myrtle Beach,29577,1,1,0,$205
withdrawn,1317708,"$49,900",Condo,4711 Cobblestone Ct.,Myrtle Beach,29577,1,1,0,$205
withdrawn,1723842,"$49,900",Business,3709 Renee Dr.,Myrtle Beach,29579,,,,
withdrawn,1419862,"$49,900",Manufactured Leased Land,2720 Capricorn Dr.,Myrtle Beach,29575,4,2,1,$0
withdrawn,1411712,"$49,900",Residential Lot,1204 James Island Ave.,North Myrtle Beach,29582,,,,
withdrawn,828714,"$49,900",Residential Lot,86 Elvis Farm Rd.,Conway,29526,,,,
withdrawn,1312439,"$49,900",Residential Lot,1309 Wading Heron Rd.,North Myrtle Beach,29582,,,,
withdrawn,2002389,"$49,900",Manufactured Leased Land,105 Kayla St.,Myrtle Beach,29577,3,2,0,$300
withdrawn,2318165,"$49,900",Manufactured Leased Land,384 Di-Cindy Ln.,Murrells Inlet,29576,3,2,0,$0
withdrawn,1813056,"$49,900",Residential Lot,TBD Plantation Oaks Dr.,Myrtle Beach,29579,,,,
withdrawn,1810657,"$49,900",Residential Lot,464 Plantation Oaks Dr.,Myrtle Beach,29579,,,,
withdrawn,828669,"$49,900",Residential Lot,1 Not Specified,Conway,29526,,,,
withdrawn,1005719,"$49,900",Manufactured Leased Land,2716 Cirus Dr.,Myrtle Beach,29588,3,2,0,
withdrawn,1110691,"$49,900",Townhouse,711 67th Ave. N,Myrtle Beach,29577,2,1,1,$0
withdrawn,1508830,"$49,900",Residential Lot,1109 Fenwick Circle,North Myrtle Beach,29582,,,,
withdrawn,1617575,"$49,900",Residential Lot,3720 Old Pointe Circle,North Myrtle Beach,29582,,,,
withdrawn,1318216,"$49,900",Residential Lot,Lot 124 Fenwick Circle,North Myrtle Beach,29582,,,,
withdrawn,1021610,"$49,900",Manufactured Leased Land,992 Chasewood Dr.,Conway,29526,3,2,0,
withdrawn,1103979,"$49,900",Condo,6900  N Ocean Blvd.,Myrtle Beach,29577,Efficiency,1,0,
withdrawn,1101159,"$49,900",Manufactured with Land,2363 Jordanville rd.,Galivants Ferry,29544,3,2,0,
withdrawn,1018180,"$49,900",Retail,2229 Highway 17,Little River,29566,,,,
withdrawn,1518187,"$49,900",Residential Lot,Lot 11 Highway 905,Longs,29568,,,,
withdrawn,1100906,"$49,900",Residential Lot,8801 East Bay Ct.,Myrtle Beach,29579,,,,
withdrawn,1926214,"$49,900",Acreage,TBD Womack Rd.,Nichols,29581,,,,
withdrawn,1016504,"$49,900",Residential Lot,Lot 51 Farmtrac Dr.,Galivants Ferry,29544,,,,
withdrawn,1018159,"$49,900",Residential Lot,Lot 220 Marsh Island Way,Myrtle Beach,29579,,,,
withdrawn,1110925,"$49,900",Townhouse,508 63rd Ave. N,Myrtle Beach,29577,2,1,1,$0
withdrawn,918445,"$49,900",Manufactured Leased Land,105 Queens Rd.,Little River,29566,2,2,0,
withdrawn,813571,"$49,900",Residential Lot,lot 71 Shadow Ct.,Longs,29568,,,,
withdrawn,813572,"$49,900",Residential Lot,lot 70 Shadow Ct.,Longs,29568,,,,
withdrawn,1922451,"$49,900",Manufactured Leased Land,2977 Montgomery Trail,Garden City Beach,29576,2,2,0,$411
withdrawn,1204950,"$49,900",Residential Lot,Lot 12 Ameron Ct.,North Myrtle Beach,29582,,,,
withdrawn,1903797,"$49,900",Manufactured Leased Land,21 Bluewater Ln.,Murrells Inlet,29576,3,2,0,$405
withdrawn,1310857,"$49,900",Condo,1500 Cenith Dr.,North Myrtle Beach,29582,2,2,0,$283
withdrawn,1211703,"$49,900",Residential Lot,Lot 29 Bucksville Oaks,Conway,29527,,,,
withdrawn,1005087,"$49,900",Condo,1100 Possum Trot Dr.,North Myrtle Beach,29582,Efficiency,1,0,
withdrawn,1204637,"$49,900",Detached,6957 Highway 9,Nichols,29581,3,1,0,$0
withdrawn,920332,"$49,900",Condo,3677 Claypond Village Ln.,Myrtle Beach,29579,2,2,0,
withdrawn,1301260,"$49,900",Residential Lot,2416 Bert Dr.,North Myrtle Beach,29582,,,,
withdrawn,915959,"$49,900",Residential Lot,250 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,900969,"$49,900",Acreage,0 Redberry Rd.,Green Sea,29545,,,,
withdrawn,1102478,"$49,900",Condo,489 White River Ct.,Myrtle Beach,29579,2,2,0,
withdrawn,1218088,"$49,900",Condo,208 74th Ave. N,Myrtle Beach,29572,1,1,0,$402
withdrawn,1300315,"$49,900",Condo,585 Blue River Dr.,Myrtle Beach,29579,1,1,0,$259
withdrawn,1107808,"$49,900",Residential Lot,1149 6th Ave. S,North Myrtle Beach,29582,,,,
withdrawn,901332,"$49,900",Residential Lot,3124 Ivy Lea Dr.,Conway,29526,,,,
withdrawn,1518786,"$49,900",Manufactured with Land,8940 Fifteen Mile Bay Rd.,Nichols,29581,4,2,0,$0
withdrawn,1700853,"$49,900",Residential Lot,634 McCown Dr.,Conway,29526,,,,
withdrawn,1118632,"$49,900",Condo,1524 S Ocean Blvd.,North Myrtle Beach,29582,1,1,0,$165
withdrawn,1706075,"$49,900",Commercial Lot - Sale,Lot 2 Mr. Joe White Ave.,Myrtle Beach,29577,,,,
withdrawn,713330,"$49,900",Residential Lot,LOT #1 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,923144,"$49,900",Retail,1211 Green Sea Rd.,Green Sea,29545,,,,
withdrawn,713367,"$49,900",Residential Lot,LOT #69 Beaver Pond Rd.,Conway,29526,,,,
withdrawn,1514508,"$49,900",Condo,380-H Myrtle Greens Dr.,Conway,29526,2,1,0,$218
withdrawn,1202631,"$49,900",Condo,400-J Myrtle Greens Dr.,Conway,29526,2,2,0,$234
withdrawn,1215854,"$49,900",Condo,480-E Myrtle Greens Dr.,Conway,29526,2,2,0,$234
withdrawn,1612259,"$49,900",Residential Lot,Pitch Landing Dr.,Conway,29527,,,,
withdrawn,1219256,"$49,900",Condo,1200 Zion Dr.,Myrtle Beach,29588,2,2,0,$0
withdrawn,919861,"$49,900",Manufactured with Land,3094 Clearfield Rd.,Galivants Ferry,29544,3,2,0,$0
withdrawn,1614880,"$49,900",Residential Lot,Lots 4 & 5 Piedmont Ave.,Myrtle Beach,29577,,,,
withdrawn,920081,"$49,900",Detached,421 Palmetto St.,Conway,29527,3,1,0,
withdrawn,906105,"$49,900",Residential Lot,Lot #47 Dry Valley Loop,Myrtle Beach,29588,,,,
withdrawn,906103,"$49,900",Residential Lot,Lot #42 Dry Valley Loop,Myrtle Beach,29575,,,,
withdrawn,1112357,"$49,900",Residential Lot,LOT 27 Harbour View Dr.,Myrtle Beach,29579,,,,
withdrawn,701472,"$49,900",Residential Lot,Lt 33 Hidden Wood,Myrtle Beach,29588,,,,
withdrawn,2405291,"$49,900",Residential Lot,5th Ave.,Conway,29526,,,,
withdrawn,1711271,"$49,900",Residential Lot,498 Harbour View Dr.,Myrtle Beach,29579,,,,
withdrawn,1715719,"$49,900",Boat Slip - Sale,SLIP #4 HARBOR OAKS MARINA,Myrtle Beach,29588,,,,
withdrawn,2013357,"$49,900",Residential Lot,324 Crossing Ct.,Myrtle Beach,29588,,,,
withdrawn,802816,"$49,900",Residential Lot,520 Running Deer Trail,Myrtle Beach,29588,,,,
withdrawn,1109179,"$49,900",Residential Lot,Lot 8U Wateree River Rd.,Myrtle Beach,29588,,,,
withdrawn,1101492,"$49,900",Residential Lot,Lot 1U Wateree River Rd.,Myrtle Beach,29588,,,,
withdrawn,1004975,"$49,900",Acreage,Lot 2 Whispering Hills Rd.,Loris,29569,,,,
withdrawn,1414986,"$49,900",Acreage,Lot  5 Whispering Hill Rd.,Loris,29569,,,,
withdrawn,809276,"$49,900",Residential Lot,Lot 37 Marsh Tacky Loop,Myrtle Beach,29588,,,,
withdrawn,1112971,"$49,900",Residential Lot,Lot 19 Triple Crown Ct.,Myrtle Beach,29588,,,,
withdrawn,1715832,"$49,900",Residential Lot,Lot 415 Maccoa Dr.,Conway,29526,,,,
withdrawn,1617401,"$49,900",Residential Lot,1709 Woodstork Dr.,Conway,29526,,,,
withdrawn,1321168,"$49,900",Residential Lot,Lot 525 Wild Wing Blvd.,Conway,29526,,,,
withdrawn,1421485,"$49,900",Detached,4415 Harrelson Ave.,Loris,29569,4,2,0,$0
withdrawn,1011533,"$49,900",Residential Lot,2467 Hunters Trail,Myrtle Beach,29588,,,,
withdrawn,2405427,"$49,900",Acreage,TBD Blain Ln.,Conway,29527,,,,
withdrawn,632261,"$49,900",Condo,F-3 Cedar Creek Dr.,Myrtle Beach,29577,1,1,0,
withdrawn,1922586,"$49,900",Residential Lot,2012 Spring Valley Ct.,Loris,29569,,,,
withdrawn,917664,"$49,900",Residential Lot,205 South Reach Ct.,Myrtle Beach,29588,,,,
withdrawn,1410300,"$49,900",Acreage,Lot 6 Hagan Rd.,Green Sea,29545,,,,
withdrawn,1410327,"$49,900",Acreage,Lot 5 Highway 646,Green Sea,29545,,,,
withdrawn,1519633,"$49,900",Acreage,Lots Elbow Rd.,Conway,29527,,,,
withdrawn,1810585,"$49,900",Residential Lot,745 McDuffie Dr.,Myrtle Beach,29588,,,,
withdrawn,1410329,"$49,900",Acreage,Lot 7 Hagan Rd.,Green Sea,29545,,,,
withdrawn,1514939,"$49,900",Acreage,tbd Highway 9,Loris,29569,,,,
withdrawn,923636,"$49,900",Residential Lot,4252 Appaloosa Dr.,Myrtle Beach,29588,,,,
withdrawn,1210097,"$49,900",Condo,1200 5th Ave. N,Surfside Beach,29575,2,2,0,$157
withdrawn,1404379,"$49,900",Residential Lot,1420 Colts Neck Rd.,Loris,29569,,,,
withdrawn,2025101,"$49,900",Acreage,Tract A Highway 19,Loris,29569,,,,
withdrawn,2200348,"$49,900",Residential Lot,3906 Sandy Valley Rd.,Galivants Ferry,29544,,,,
withdrawn,628052,"$49,900",Residential Lot,270 Seagrass Loop,Myrtle Beach,29588,,,,
withdrawn,1720834,"$49,900",Detached,5012 Watergate Dr.,Myrtle Beach,29588,3,1,1,$0
withdrawn,812015,"$49,900",Residential Lot,0 Hemingway Rd.,Loris,29569,,,,
withdrawn,2021948,"$49,900",Residential Lot,Lot 2 Carter Rd.,Loris,29569,,,,
withdrawn,1319379,"$49,900",Manufactured with Land,8086 Youngwood Turn,Myrtle Beach,29588,3,2,0,$20
withdrawn,1303923,"$49,900",Condo,508 32nd Ave. S,North Myrtle Beach,29582,2,1,0,$0
withdrawn,1512169,"$49,900",Detached,1013 N Main St.,Aynor,29511,2,1,0,$0
withdrawn,1402296,"$49,900",Condo,10301 N Kings Hwy.,Myrtle Beach,29572,2,1,1,$275
withdrawn,2208385,"$49,900",Residential Lot,Lot 2 Ellwood Rd.,Galivants Ferry,29544,,,,
withdrawn,1520594,"$49,900",Manufactured with Land,7421 Rolling Terrace Dr.,Conway,29526,4,2,0,$0
withdrawn,1708485,"$49,950",Manufactured Leased Land,528 Key Largo Ave.,Murrells Inlet,29576,2,2,0,$335
withdrawn,1419963,"$49,968",Residential Lot,3759 Horseshoe Rd.,Little River,29566,,,,
withdrawn,2408346,"$49,975",Manufactured Lot,00 Bellaire Dr.,Nichols,29581,,,,
withdrawn,2325874,"$49,990",Detached,784 Gilbert Rd.,Conway,29527,2,1,0,$0
withdrawn,2006114,"$49,990",Manufactured with Land,10110 Constitution Dr.,Nichols,29581,2,2,0,$0
withdrawn,1919254,"$49,990",Residential Lot,Lot 40 Harrelson Ave.,North Myrtle Beach,29582,,,,
withdrawn,1314820,"$49,990",Condo,3935 GLADIOLA DR.,Myrtle Beach,29588,1,1,1,$204
withdrawn,1919257,"$49,990",Residential Lot,Lot 30 Harrelson Ave.,North Myrtle Beach,29582,,,,
withdrawn,1701406,"$49,999",Residential Lot,1267 Fiddlehead Way,Myrtle Beach,29579,,,,
withdrawn,1112244,"$49,999",Residential Lot,Lot 10 S. Palmetto Way,Surfside Beach,29575,,,,
withdrawn,1022741,"$49,999",Residential Lot,106 Creek Harbour Circle,Murrells Inlet,29576,,,,
withdrawn,1709623,"$49,999",Condo,6840 Blue Heron Blue Heron Blvd.,Myrtle Beach,29588,2,1,0,$230
withdrawn,1917755,"$49,999",Residential Lot,5125 Bottle Branch Rd.,Conway,29527,,,,
withdrawn,1219109,"$49,999",Acreage,Cox Ave.,Longs,29568,,,,
withdrawn,1902105,"$49,999",Residential Lot,3613 Seabrook Ave.,North Myrtle Beach,29582,,,,
withdrawn,1702367,"$50,000",Residential Lot,408 Saint Julian Ln.,Myrtle Beach,29579,,,,
withdrawn,2510072,"$50,000",Acreage,Lot 2 4630 Highway 554,Loris,29569,,,,
withdrawn,1407812,"$50,000",Residential Lot,Lot 95 Saint Julian St.,Myrtle Beach,29577,,,,
withdrawn,1119655,"$50,000",Condo,1105 South Ocean Blvd.,Myrtle Beach,29577,1,1,0,$416
withdrawn,1417684,"$50,000",Condo,9520 Shore Dr.,Myrtle Beach,29572,2,2,0,$275
withdrawn,2019468,"$50,000",Residential Lot,Ridge Rd.,Aynor,29544,,,,
withdrawn,2301892,"$50,000",Residential Lot,TBD Pioneer Rd.,Conway,29526,,,,
withdrawn,2114029,"$50,000",Acreage,TBD Fork of the Swamp Rd.,Galivants Ferry,29544,,,,
withdrawn,1213394,"$50,000",Residential Lot,TBD Oak St.,Myrtle Beach,29577,,,,
withdrawn,1917056,"$50,000",Residential Lot,2948 Moss Bridge Ln.,Myrtle Beach,29579,,,,
withdrawn,1917059,"$50,000",Residential Lot,3005 Moss Bridge Ln.,Myrtle Beach,29579,,,,
withdrawn,1904079,"$50,000",Residential Lot,2092 Summer Rose Ln.,Myrtle Beach,29579,,,,
withdrawn,1213717,"$50,000",Residential Lot,LOT 151 Linton Park Rd.,Myrtle Beach,29579,,,,
withdrawn,1104490,"$50,000",Manufactured with Land,439 Andorra St.,Longs,29568,3,2,0,$55
withdrawn,1820741,"$50,000",Boat Slip - Sale,1525 13th Ave.,North Myrtle Beach,29582,,,,
withdrawn,1102090,"$50,000",Residential Lot,1303 Battery Park Dr.,North Myrtle Beach,29582,,,,
withdrawn,1921356,"$50,000",Commercial Lot - Sale,Lot 8 Boundary St.,Conway,29526,,,,
withdrawn,1921352,"$50,000",Commercial Lot - Sale,Lot 7 Boundary St.,Conway,29526,,,,
withdrawn,1921350,"$50,000",Commercial Lot - Sale,Lot 6 Boundary St.,Conway,29526,,,,
withdrawn,1921347,"$50,000",Commercial Lot - Sale,Lot 5 Boundary St.,Conway,29526,,,,
withdrawn,1716842,"$50,000",Residential Lot,TBD Sellers Rd.,Conway,29526,,,,
withdrawn,1921344,"$50,000",Commercial Lot - Sale,Lot 4 Boundary St.,Conway,29526,,,,
withdrawn,1217367,"$50,000",Residential Lot,lot 43 Hunters Grove Dr.,Murrells Inlet,29576,,,,
withdrawn,2323882,"$50,000",Manufactured Leased Land,52 Shamrock Circle,Murrells Inlet,29576,3,2,0,$0
withdrawn,1721989,"$50,000",Residential Lot,HWY 90 N Highway 90,Little River,29566,,,,
withdrawn,1507709,"$50,000",Manufactured with Land,1028 Hidden Ridge Ct.,Little River,29566,2,2,0,$0
withdrawn,1405321,"$50,000",Manufactured with Land,10909 McDowell Short Cut Rd.,Murrells Inlet,29576,3,2,0,$0
withdrawn,2504839,"$50,000",Manufactured Lot,743 Embassy Ln.,Conway,29526,,,,
withdrawn,907943,"$50,000",Residential Lot,Lot 65 Stormy Seas Ct.,Little River,29566,,,,
withdrawn,800238,"$50,000",Residential Lot,Lot 2 Adeline Ct.,Conway,29526,,,,
withdrawn,1015247,"$50,000",Business,3100 A Highway 17 Business South,Murrells Inlet,29576,,,,
withdrawn,1900927,"$50,000",Residential Lot,180 Fern Creek Ct.,Myrtle Beach,29588,,,,
withdrawn,1309401,"$50,000",Detached,720 15th Ave.,Conway,29526,3,2,0,$0
withdrawn,1312362,"$50,000",Semi-Detached,3960 Halyard Ct.,Myrtle Beach,29579,3,1,0,$0
withdrawn,1209179,"$50,000",Manufactured with Land,872 Whaler Pl.,Murrells Inlet,29576,3,2,0,$15
withdrawn,1404762,"$50,000",Residential Lot,Lot 391 Henagan Ln.,Myrtle Beach,29588,,,,
withdrawn,1706742,"$50,000",Commercial Lot - Sale,TBD Four Mile Rd.,Conway,29526,,,,
withdrawn,2008111,"$50,000",Acreage,Lot 1 Mill Swamp Rd.,Longs,29568,,,,
withdrawn,1118594,"$50,000",Residential Lot,9408 Applesauce Dr.,Myrtle Beach,29588,,,,
withdrawn,718645,"$50,000",Residential Lot,0 Hemingway Rd.,Longs,29569,,,,
withdrawn,1304712,"$50,000",Condo,1440 Saint George Ln.,Myrtle Beach,29588,2,2,0,$254
withdrawn,1108623,"$50,000",Detached,4537 Southland Dr.,Longs,29568,4,2,0,$0
withdrawn,1804985,"$50,000",Acreage,SC 544 Knox Ln.,Myrtle Beach,29588,,,,
withdrawn,1908370,"$50,000",Residential Lot,4428 Kinlaw St.,Little River,29566,,,,
withdrawn,1421517,"$50,000",Manufactured with Land,524 Summer Dr.,Conway,29526,2,2,0,$0
withdrawn,920166,"$50,000",Manufactured Leased Land,511 Porter Dr.,Murrells Inlet,29576,3,2,0,
withdrawn,2109686,"$50,000",Residential Lot,Lot 17 W Curlew St.,North Myrtle Beach,29582,,,,
withdrawn,1906693,"$50,000",Manufactured with Land,2059 Misty Morning Dr.,Conway,29527,3,2,0,$0
withdrawn,1307053,"$50,000",Business,Highway 17 Business,Myrtle Beach,29572,,,,
withdrawn,908253,"$50,000",Residential Lot,000 Kellys Cove Dr.,Conway,29526,,,,
withdrawn,1114280,"$50,000",Condo,4708 Cobblestone Dr.,Myrtle Beach,29577,1,1,0,$205
withdrawn,1318241,"$50,000",Residential Lot,1504 Surf Pointe Dr.,North Myrtle Beach,29582,,,,
withdrawn,2400825,"$50,000",Manufactured Leased Land,819 Dog Bluff Rd.,Galivants Ferry,29544,3,2,0,$0
withdrawn,2516546,"$50,000",Business,000 Kings Hwy.,Myrtle Beach,29577,,,,
withdrawn,2304381,"$50,000",Residential Lot,Jarrott Dr.,Nichols,29581,,,,
withdrawn,1716212,"$50,000",Manufactured Lot,1928 Rosella Ln.,Conway,29526,,,,
withdrawn,2005028,"$50,000",Residential Lot,1009 S 29th Ave. S,Atlantic Beach,29582,,,,
withdrawn,2414270,"$50,000",Residential Lot,Mount Zion Rd.,Loris,29569,,,,
withdrawn,1208328,"$50,000",Condo,505 White River Dr.,Myrtle Beach,29579,2,2,0,$286
withdrawn,2321688,"$50,000",Residential Lot,TBD Coventry Rd.,Nichols,29581,,,,
withdrawn,1602222,"$50,000",Commercial Lot - Lease,TBD North Kings Hwy.,Myrtle Beach,29577,,,,
withdrawn,1904197,"$50,000",Residential Lot,ph. 2 lot 5 Bourne Trail,Little River,29566,,,,
withdrawn,1904198,"$50,000",Residential Lot,ph2. lot 7 Bourne Trail,Little River,29566,,,,
withdrawn,1904199,"$50,000",Residential Lot,ph2 lot 8 Bourne Trail,Little River,29566,,,,
withdrawn,2008388,"$50,000",Business,100 Main St.,Conway,29526,,,,
withdrawn,2325580,"$50,000",Residential Lot,1488 W Highway 9 Bypass,Loris,29569,,,,
withdrawn,2325581,"$50,000",Residential Lot,1484 W Highway 9 Bypass,Loris,29569,,,,
withdrawn,1904206,"$50,000",Residential Lot,ph.1 lot5 Bourne Trail,Little River,29566,,,,
withdrawn,1904196,"$50,000",Residential Lot,ph.2 lot 4 Bourne Trail,Little River,29566,,,,
withdrawn,2325582,"$50,000",Residential Lot,1480 W Highway 9 Bypass,Loris,29569,,,,
withdrawn,1904193,"$50,000",Residential Lot,ph 2 lot 2 Bourne Trail,Little River,29566,,,,
withdrawn,2404569,"$50,000",Residential Lot,1492 W Highway 9 Bypass,Loris,29569,,,,
withdrawn,1904201,"$50,000",Residential Lot,ph2 lot 9 Bourne Trail,Little River,29566,,,,
withdrawn,2404568,"$50,000",Residential Lot,1490 W Highway 9 Bypass,Loris,29569,,,,
withdrawn,1904202,"$50,000",Residential Lot,ph. 2 lot 10 Bourne Trail,Little River,29566,,,,
withdrawn,2201885,"$50,000",Acreage,4.5 Acres Hackett Dr.,Nichols,29581,,,,
withdrawn,1904204,"$50,000",Residential Lot,ph.1 lot 2 Zoe Ct.,Little River,29566,,,,
withdrawn,803581,"$50,000",Residential Lot,lot 116 Rambler Ct.,Myrtle Beach,29588,,,,
withdrawn,907273,"$50,000",Retail,300 Elm St.,Conway,29526,,,,
withdrawn,808145,"$50,000",Residential Lot,lot 121 Rambler Ct.,Myrtle Beach,29588,,,,
withdrawn,2205877,"$50,000",Acreage,TBD Kara Dr.,Conway,29527,,,,
withdrawn,1900930,"$50,000",Residential Lot,227 Fern Creek Ct.,Myrtle Beach,29588,,,,
withdrawn,1003967,"$50,000",Condo,6022 Highway 544,Myrtle Beach,29588,2,2,0,
withdrawn,1900931,"$50,000",Residential Lot,233 Fern Creek Ct.,Myrtle Beach,29588,,,,
withdrawn,1318699,"$50,000",Residential Lot,Lot LB 03 Cinnamon Fern Ln.,Myrtle Beach,29588,,,,
withdrawn,1207910,"$50,000",Manufactured with Land,333 W Dogwood Dr.,Loris,29569,3,2,0,$0
withdrawn,1115484,"$50,000",Industrial,Lot 1 Highway 701 North,Loris,29569,,,,
withdrawn,902095,"$50,000",Residential Lot,TBD Rambler Ct.,Myrtle Beach,29588,,,,
withdrawn,902253,"$50,000",Residential Lot,689 Rambler Ct.,Myrtle Beach,29588,,,,
withdrawn,1102241,"$50,000",Residential Lot,2499 HUNTERS TRAIL,Myrtle Beach,29588,,,,
withdrawn,2106878,"$50,000",Residential Lot,TBD Mill Creek Rd.,Myrtle Beach,29588,,,,
withdrawn,2104260,"$50,000",Commercial Lot - Sale,207 Powell St.,Conway,29526,,,,
withdrawn,1005164,"$50,000",Residential Lot,lot 16 Henry Middleton Rd.,Myrtle Beach,29588,,,,
withdrawn,2406164,"$50,000",Acreage,TBD Lot 2 Old Tram Rd.,Conway,29527,,,,
withdrawn,1721211,"$50,000",Office,880 Highway 701,Loris,29569,,,,
withdrawn,2017623,"$50,000",Acreage,TBD 2 AC Lot 1 Kates Bay Hwy.,Conway,29527,,,,
withdrawn,2017621,"$50,000",Acreage,TBD 2 AC Lot 2 Kates Bay Hwy.,Conway,29527,,,,
withdrawn,1201461,"$50,000",Detached,2306 4th Ave. N,Conway,29527,3,1,0,$0
withdrawn,1316809,"$50,000",Residential Lot,Lot 62 Whooping Crane Dr.,Conway,29526,,,,
withdrawn,803580,"$50,000",Residential Lot,lot 149 Rambler Ct.,Myrtle Beach,29588,,,,
withdrawn,921433,"$50,000",Commercial Lot - Lease,TBD  E Highway 544,Surfside Beach,29575,,,,
withdrawn,1805987,"$50,000",Acreage,TBD 5 acres Pee Dee Hwy. S,Galivants Ferry,29544,,,,
withdrawn,801748,"$50,000",Condo,1851 Colony Dr.,Surfside Beach,29575,1,1,0,
withdrawn,1505410,"$50,000",Acreage,Lot #4 Dale Glenn Dr.,Loris,29569,,,,
withdrawn,2308462,"$50,000",Manufactured Leased Land,5754 Leonard Rd.,Myrtle Beach,29588,3,2,0,$0
withdrawn,2001720,"$50,000",Residential Lot,0 Nichols Hwy.,Galivants Ferry,29544,,,,
withdrawn,1115426,"$50,450",Condo,469 White River Dr.,Myrtle Beach,29579,1,1,0,$259
withdrawn,1212041,"$50,490",Condo,213 Wando River Rd.,Myrtle Beach,29579,3,2,0,$265
withdrawn,1414704,"$50,500",Manufactured with Land,337 Cherry Buck Trail,Conway,29526,4,2,0,$10
withdrawn,1206739,"$50,500",Manufactured with Land,856 Grouper Ct.,Murrells Inlet,29576,3,2,0,$20
withdrawn,1922119,"$50,500",Condo,5001 NE Little River Rd.,Myrtle Beach,29577,2,2,0,"$1,755"
withdrawn,1318457,"$50,900",Manufactured with Land,5320 Aloe St.,Conway,29527,3,2,0,$0
withdrawn,1017171,"$50,900",Manufactured with Land,2172 Wendy Ln.,Longs,29568,3,3,0,
withdrawn,2021949,"$50,900",Residential Lot,Lot 3 Carter Rd.,Loris,29569,,,,
withdrawn,1823168,"$51,000",Residential Lot,TBD Highway 554,Conway,29526,,,,
withdrawn,1020938,"$51,000",Condo,501 Maison Dr.,Myrtle Beach,29572,1,1,0,$369
withdrawn,1518516,"$51,000",Detached,2800 Highway 111,Little River,29566,2,1,0,$0
withdrawn,2511716,"$51,000",Manufactured Leased Land,12 Dover St.,Murrells Inlet,29576,3,2,0,$0
withdrawn,909276,"$51,000",Residential Lot,1011 Shem Creek Circle,Myrtle Beach,29577,,,,
withdrawn,1106293,"$51,424",Condo,8797 Barkwood Dr.,Surfside Beach,29575,2,2,0,$250
withdrawn,2107383,"$51,500",Residential Lot,1 Old Tram Rd.,Little River,29566,,,,
withdrawn,1501636,"$51,500",Detached,806 10th Ave. N,Conway,29526,3,1,1,$0
withdrawn,919001,"$51,500",Residential Lot,449 River Pine Dr.,Conway,29526,,,,
withdrawn,2011467,"$51,500",Residential Lot,1400 Whooping Crane Dr.,Conway,29526,,,,
withdrawn,2011458,"$51,500",Residential Lot,1010 Limpkin Dr.,Conway,29526,,,,
